id,language,date,newspaper_id,iiif_url,relevancy,text
"innsbrucker_nachrichten_ibn19390213_article_900","de","1939-02-13T00:00:00Z","innsbrucker_nachrichten","https://platform.newseye.eu/iiif/innsbrucker_nachrichten_ibn19390213_page_17/1240,1112,1122,835/!400,200/0/default.jpg","1","Wichtig ist auch das Auslichten der Kronen. Bei der
Auslichtung der Obstbäume und =sträucher und beim Ausschneiden der dürren, absterbenden Aeste und Astteile, der Misteln
und Hexenbesen sind spitzendürre Triebe bis in das gesunde
Holz zurückzuschneiden. Das krebsige Geäst ist ebenfalls auszuschneiden; Krebs an Stämmen und dürren Aesten muß ausgemeißelt werden. Von Misteln besetzte Aeste sind unterhalb
des Buschansatzes der Mistel abzuschneiden. Blutlauskrebsige
Zweige sind gleich allen mit Blutläusen oehafteten entbehrlichen Pflanzenteilen in derselben Weise zu entfernen. Die
Triebspitzen der Stachelbeersträucher müssen zur Verhütung
des amerikanischen Stachelbeermehlstaubes abgeschnitten werden. Die von dieser Krankheit befallenen Stachelbeersträucher
soll man ganz entfernen. Abgeschnittene Aeste und alle sonstigen entfernten Teile sind sorgfältig zu sammeln und zu verbrennen. Die an Stämmen und Aesten entstehenden größeren
 Wunden verschließt man mit Baumwachs oder mit säurefreiem
Baumteer."
"innsbrucker_nachrichten_ibn19130521_article_172","de","1913-05-21T00:00:00Z","innsbrucker_nachrichten","https://platform.newseye.eu/iiif/innsbrucker_nachrichten_ibn19130521_page_6/190,2204,937,2270/!400,200/0/default.jpg","1","In Innsbruck starteten vor dem Korps=Kommando=Gebäude um 1 Uhr die Herren: Gruppenkommandant Oblt. Adolf Bier 30 Pferdekräfte
Raf, Gruppenkommandant=Stellvertreter Ltu. i.
d. R. Fritz Weis 18 Pferdekräfte Raf, Oblt. d. E.
Graf Salburg 30 Pferdekräfte Mercedes, Ltn. d.
R. Willy Swarovsky 18 Pferdekräfte LaurinKlement, Jos. Schatzmann, 24 Pferdelräfte Laurin=Klement, Edmund Landsee 30 Pferdekräfte
Fiat, Richard Holzhammer 30 Pferdekräfte Laurin=Klement, Frz. Pichler, 3½pferdekräft. Motor
rad N. S. Sämtliche Wagen waren voll besetzt,
da Unparteiische und Gäste für die später sich anschließenden Wagen aufgenommen wurden. An
Bord der Wagen Oblt. Bier und Ltn. Weis befand sich die Gruppenübungsleitung Generalstabshauptmann Perathoner, Hpt. Freiherr von Handel=Mazetti, Stabsarzt Dr. Riha. In flottem
Tempo und bei herrlichstem Wetter erreichte man
um halb 4 Uhr St. Johann i. T., wo sich die
Wagen wieder sammelten, um um 4 Uhr die
Fahrt fortzusetzen. An der bayr. Zollgrenze erfuhr das Gruppenkommando von den Herren Zollbeamten, daß sie die Weisung erhielten, die
k. k. Freiwilligen ohne jede Zollformalität glatt
passieren zu lassen und es erfolgte die Durch
fahrt bei den verschiedenen Zollämtern ohne zu
stoppen. 7 Minuten vor 6 Uhr trafen die Innsbrucker mit fahrplanmäßiger Pünktlichkeit und
ohne jede Pause in Salzburg ein, wo dieselben
von einer stattlichen Anzahl Offiziere der Salzburger Garnison und den von hier ab sich anschließenden Freiwilligen vor dem Hotel Roter
Krebs empfangen wurden. Hier meldeten sich noch
beim Gruppenkommando Ltu. d. R. Durchl. Dr.
Hugo Fürst Windischgrätz 50 Pferdelrifte Mercedes, Franz Aumayer, 18 Perdekräfte LaurinKlement, Paul Mostny, 6/20 Pferdekräfte Stöwer, Karl Schlederer, 14 Pferdekräste Laurin,
Ernst Zelenka, 18 Pferdekräfte Darraqu. Auch
Rittmeister Graf Hugo Boos = Waldeck gab
der Uebungsleitung ab Salzburg auf seinem 50
Pferdekräfte Austro Daimler in liebenswürdig
ster Weise das Geleite. Um 7 Uhr ging über
Salzburg ein wolkenbruchartiger Gewitterregen
nieder und die Aussichten für die Nachtübung
waren äußerst triste. Trotzdem war alles guter
Laune beim Soupee. Um halb 9 Uhr hörte der
Regen auf. Um 9.15 Uhr erfolgte der Start
von Salzburg, nachdem vorher die gemeinschaftliche Abfertigung erfolgte und den Unparteiischen"
"illustrierte_kronen_zeitung_krz19110818_article_253","de","1911-08-18T00:00:00Z","illustrierte_kronen_zeitung","https://platform.newseye.eu/iiif/illustrierte_kronen_zeitung_krz19110818_page_10/209,2194,426,432/!400,200/0/default.jpg","1","Mathias Krebs. Kommabazillus oder Cholerabazillus ist der Erreger
der Cholera. Der Kommabazillus wurde 1883 von
Robert Koch in Aegypten
in dem Darminhalt
Cholerakranker und in
den Darmschleimhäuten
frischer Choleraleichen
entdeckt."
"illustrierte_kronen_zeitung_krz19390413_article_88","de","1939-04-13T00:00:00Z","illustrierte_kronen_zeitung","https://platform.newseye.eu/iiif/illustrierte_kronen_zeitung_krz19390413_page_4/238,1549,793,410/!400,200/0/default.jpg","1","Kurzmeldungen
Der Leiter des Fremdenverkehrs in Deutschland, Staatsminister a. D. Hermann Esser
hat sich zu kurzem Besuch nach Italien begeben.
Der Führer hat den Ministerialrat, Gauleiter a. D. und #=Oberführer Hans Krebs,
den Rechtsanwalt Dr. Friedrich Zippelius
und Dr. Wilhelm Sebekovfky, zu Regierungspräsidenten in Aussig, Troppau und Karlsbad ernannt."
"illustrierte_kronen_zeitung_krz19110625_article_763","de","1911-06-25T00:00:00Z","illustrierte_kronen_zeitung","https://platform.newseye.eu/iiif/illustrierte_kronen_zeitung_krz19110625_page_17/1789,2956,713,199/!400,200/0/default.jpg","1","S. Mittelbach, Krebs=Apotheke,
Wien, I., Hoher Markt 8."
"illustrierte_kronen_zeitung_krz19130527_article_252","de","1913-05-27T00:00:00Z","illustrierte_kronen_zeitung","https://platform.newseye.eu/iiif/illustrierte_kronen_zeitung_krz19130527_page_7/1099,1253,1031,228/!400,200/0/default.jpg","1","(Selbstmordversuch vor dem Spiegel.) Der in Baden
zur Kur weilende Gastwirt David Krebs aus Wien, 9. Bez.,
Bleichergasse 13, hat sich vor dem Spiegel in seiner Wohnung
eine Revolverkugel in die rechte Schläfe gejagt. In schwerverletztem Zustande wurde er in das Spital gebracht. Das
Motiv der Tat ist unbekannt."
"illustrierte_kronen_zeitung_krz19390123_article_244","de","1939-01-23T00:00:00Z","illustrierte_kronen_zeitung","https://platform.newseye.eu/iiif/illustrierte_kronen_zeitung_krz19390123_page_8/1878,1159,780,830/!400,200/0/default.jpg","1","Paul Erfurth, der auch den Lesern von „Mein
Stückchen Erde“ bekannt ist, hat in zweijähriger, unermüdlicher Arbeit in Wiener Kleingärten und Obstkulturen
alle erreichbaren Schädlingsbefälle gesammelt und sorgsam präpariert. Sie wurden in mehr als 300 Gla
kästchen auf dieser Ausstellung zur Schau gestellt und
werden für Obstbaukurse als Lehrmittel Verwendung
finden. Man sah die verschiedenen Entwicklungsstadien
der Pilzkrankheiten, besonders des Mehltaupilzes, der
Perenospora, den Befall der Unterlagsreben (Riparia),
von Birnen, Johannisbeeren und Rosenblättern mit
Rostpilzen, Schildlausbefälle, besonders mit der San
José=Schilblaus, der Zwetschken=, wolligen Reb= und
roten Birn=Schildlaus, ferner Schmetterlinge, deren
Raupen schädlich sind, wie Kohlweißling, Goldafter,
Schwammspinner, Blausieb und Präparate des Weidenbohrers, deren Raupen und Puppen imstande sindfingerstarke Gänge in starkes Weidenholz zu bohren.
Ferner sah man Miniermotten, deren Raupen zwischen
Ober= und Unterhaut der Blätter leben, Drahtwürmer,
Schnellkäfer, Borkenkäfer, Apfelblütenstecher und andere,
Von den Schädlingen, die unter der Erde leben, waren
Wühlmäuse, Engerlinge und Maulwurfsgrillen zu sehen.
An pilzlichen Erkrankungen sah man verschiedene Baumschwämme, deren Myzelbildung in abgestorbenen Holzschichten, Pilzbildungen an Baumwurzeln, nebst Wurzelkrebs, in besonders großem Umfang, ferner offenen und
geschlossenen Krebs an Bäumen uff. Interessant waren
auch die Präparate der Schäden durch Blatt= und Blutläuse, die Gallenbildung an Himbeeren und Brombeeren und der Pilzbefall auf Nußblättern."
"illustrierte_kronen_zeitung_krz19390124_article_203","de","1939-01-24T00:00:00Z","illustrierte_kronen_zeitung","https://platform.newseye.eu/iiif/illustrierte_kronen_zeitung_krz19390124_page_7/877,3173,788,218/!400,200/0/default.jpg","1","mildert Husten,
löst Schleim.
auf die Lunge wohltuend!
Alle Apotheken führen ihn! Auch für Kinder! Orlg.-Packung zu
RM —.93 u. 1.54, Generaldepot: „Krebs-Apotheke“, 8. Mittelbach,
Wien, I., Hoher Markt 3, Abt. 588."
"innsbrucker_nachrichten_ibn19390123_article_510","de","1939-01-23T00:00:00Z","innsbrucker_nachrichten","https://platform.newseye.eu/iiif/innsbrucker_nachrichten_ibn19390123_page_12/2441,4266,1089,334/!400,200/0/default.jpg","1","Altersklasse I: 1. Gustl Müller, FC. Bayrischzell (SA. Hochland), 57 :04; 2. Gunzenberger, SC. Rosenheim, 57: 25; 3. Ernst
Krebs, Alpenverein, Zweig München, 58:03.
Altersklasse II: 1. Hans Theato, # München, 1:05:04.
Jungmannen (über 10 Kilometer); 1. Gefr Pößinger,
GIR. 98, 35: 08; 2. Köhler, 11 Dachau, 36 : 08; 3. Prechtl, Ordensburg Sonthofen, 36 :17; 4. Sandner. SC. Ruhpolding (SA. Hochland), 36:19; 5. Speicher, Ordensburg Sonthofen, 36:34."
"innsbrucker_nachrichten_ibn19130503_article_1104","de","1913-05-03T00:00:00Z","innsbrucker_nachrichten","https://platform.newseye.eu/iiif/innsbrucker_nachrichten_ibn19130503_page_22/1369,2376,305,52/!400,200/0/default.jpg","1","Krebs-Suppe"
"illustrierte_kronen_zeitung_krz19390117_article_254","de","1939-01-17T00:00:00Z","illustrierte_kronen_zeitung","https://platform.newseye.eu/iiif/illustrierte_kronen_zeitung_krz19390117_page_7/156,3299,741,61/!400,200/0/default.jpg","1","Depot: „Krebs-Apotheke“, Wien, I., Hoher Markt 8, Abt. 568."
"innsbrucker_nachrichten_ibn19360411_article_616","de","1936-04-11T00:00:00Z","innsbrucker_nachrichten","https://platform.newseye.eu/iiif/innsbrucker_nachrichten_ibn19360411_page_12/2439,3654,604,73/!400,200/0/default.jpg","1","Senkrecht: Pfau, Krebs, Ziege, Berg."
"innsbrucker_nachrichten_ibn19360411_article_768","de","1936-04-11T00:00:00Z","innsbrucker_nachrichten","https://platform.newseye.eu/iiif/innsbrucker_nachrichten_ibn19360411_page_16/166,291,1086,418/!400,200/0/default.jpg","1","außer Beirieb stehende Magnesitvorkommen durch die Firma Krebs
und Co., die in Paris ihren Sitz hat, zunächst in geringem Umfang
wieder in Förderung genommen worden. Die Betriebsleitung hofft,
binnen kurzem eine großere Belegschaft beschäftigen zu können.
(Erhöhung der Alteisenpreise.) Die mit dem Schrottverband vereinbarten Preise, die für Ablieferungen ab 6. d. M. gelten, stellen sich
pro Tonne wie folgt: Kernschrott 44 (bisher 41), Kernschrott, schaufelbar, 46 (43), Paketierschrott, Deckmaterial, 48 (45), Mittelschrott 33
(31), neue Blechpakete 33 (30), neue lose Blechabfälle 29 (27), Drehspäne und Stiftenflügel 21 (20), loses Schmelzeisen 20½ (19), paketiertes Schmelzeisen 21 (19½) Schilling."
"innsbrucker_nachrichten_ibn19000814_article_214","de","1900-08-14T00:00:00Z","innsbrucker_nachrichten","https://platform.newseye.eu/iiif/innsbrucker_nachrichten_ibn19000814_page_6/1142,304,706,59/!400,200/0/default.jpg","1","jetzt als Krebs der Speiseröhre heraus."
"innsbrucker_nachrichten_ibn19361017_article_331","de","1936-10-17T00:00:00Z","innsbrucker_nachrichten","https://platform.newseye.eu/iiif/innsbrucker_nachrichten_ibn19361017_page_7/1287,3570,1087,688/!400,200/0/default.jpg","1","Wenn ich des Schwimmens müde bin, gehe ich auf einsame
Streifzüge im seichten Wasser. Man muß nur aufpassen, daß
man beim Waten nicht auf einen Seeigel tritt, denn seine
Stacheln scheinen giftig zu sein. Das merkt man aber erst,
wenn sie in den Fußsohlen stecken! Vorsichtig krieche ich in
den Felsenwinkeln herum und suche nach seltsamem Getier.
Zuweilen bleibe ich ruhig stehen. Sachte beuge ich mein Gesicht ganz nahe zur Oberfläche des Wassers. Da sehe ich winzige, leuchtend blaue Fische, tief königsblau und durchsichtig.
Sie spielen Fangen und schnappen nach einander. Immer
wieder muß ich ihre prachtvolle, leuchtend zarte Farbe bewundern. Hier wieder tummelt sich ein sonderbarer roter
Fisch, der aussieht wie ein Krebs. Sachte taucht meine Hand
in seine Nähe, aber schon ist er fort, spurlos verschwunden
unter gelblich grünen Algen."
"innsbrucker_nachrichten_ibn19361017_article_336","de","1936-10-17T00:00:00Z","innsbrucker_nachrichten","https://platform.newseye.eu/iiif/innsbrucker_nachrichten_ibn19361017_page_7/2402,3731,1098,1195/!400,200/0/default.jpg","1","Hier ist auch so eine kleine Lache. Im ganz seichten Wasser
liegt da eine Muschel. Ein Tritonshörnchen. Und daneben
eine winzige Schnecke. Zärtlich nähert sich ihnen mein kleiner
Finger — da fangen die beiden zu laufen an! Ganz schnell
krabbeln sie über einen Stein hinauf. Es ist aber doch etwas
zu steil, darum purzelt das Schnecklein zurück und da sehe
irh, daß in dem Schneckenhäuschen ein winzig kleiner, melonengelber Krebs sitzt! Das sind also Einsiedlerkrebse!
Da, wo der Felsen so dunkel überhängt, muß doch auch
heimliches Leben sein. Schwierig ist es, da drunter zu sehen,
es ist gar so dunkel im ersten Augenblick. Richtig, da sitzt schon
ein sammtroter Seeigel mit spitzen, langen Stacheln. Und
weiter drunten ist etwas ganz Neues. Ein Schwamm. Auch
ein Tier. Er ist unangenehm schlüpfrig. Peinlich berührt ziehe
ich meine Hand zurück. Da hat mich aber etwas gestochen!
Was das nur sein mag? Lange schaue ich, bis ich unter dem
leicht bewegten Wasser mit seinem wechselnden Lichterspiel
elwas Unheimliches, phantastisch Geformtes entdecke. Es hat
lange, grün und rötlich gefärbte Arme und sticht mit kleinen
Stacheln. Laut jauchze ich auf vor Freude über diesen Fund:
Das ist ein Seestern! Den muß ich haben und wenn ich mich
noch so vor dem Angreifen fürchte! Ich ziehe an einem der
Arme. Fest klebt er am Felsen. Endlich habe ich ihn heraußen. Der schöne, schäne Seestern! Und wie groß er ist! Fünf
Arme hat er, am Rücken kleine, einziehbare Stacheln und
unzählige Saugarme an der Unterseite."
"illustrierte_kronen_zeitung_krz19390805_article_23","de","1939-08-05T00:00:00Z","illustrierte_kronen_zeitung","https://platform.newseye.eu/iiif/illustrierte_kronen_zeitung_krz19390805_page_2/1870,576,780,241/!400,200/0/default.jpg","1","berg begab sich Generalfeldmarschall Göring im
Sonderzug nach Tetschen=Bodenbach im
Sudetengau. Der Feldmarschall hatte mit dem
Regierungspräsidenten H=Oberführer Krebs eine
längere Aussprache, insbesondere über wirtschaftliche Fragen."
"illustrierte_kronen_zeitung_krz19110618_article_626","de","1911-06-18T00:00:00Z","illustrierte_kronen_zeitung","https://platform.newseye.eu/iiif/illustrierte_kronen_zeitung_krz19110618_page_14/1957,3251,706,76/!400,200/0/default.jpg","1","S. Mittelbach, Krebs=Apotheke,"
